-3.000000000000000000e+00,1.310436163068443793e+00
-2.899999999999999911e+00,1.267006079650855987e+00
-2.799999999999999822e+00,1.229004640481178523e+00
-2.700000000000000178e+00,1.116560913986966108e+00
-2.600000000000000089e+00,1.319922628522745445e+00
-2.500000000000000000e+00,1.223515716714326240e+00
-2.399999999999999911e+00,1.194637414363924011e+00
-2.299999999999999822e+00,1.226501507606489350e+00
-2.200000000000000178e+00,1.186233893245050908e+00
-2.100000000000000089e+00,9.927209414487954131e-01
-2.000000000000000000e+00,1.168980817459032817e+00
-1.899999999999999911e+00,1.132611962967478680e+00
-1.800000000000000044e+00,1.182002725298953560e+00
-1.699999999999999956e+00,1.090971949211457126e+00
-1.600000000000000089e+00,1.168009541180438760e+00
-1.500000000000000000e+00,1.141878620842539549e+00
-1.399999999999999911e+00,1.059210605770144698e+00
-1.300000000000000044e+00,1.045496679435739873e+00
-1.199999999999999956e+00,1.121159900919918462e+00
-1.100000000000000089e+00,1.039422439591184633e+00
-1.000000000000000000e+00,1.138321878993133973e+00
-9.000000000000000222e-01,1.080318135223671927e+00
-8.000000000000000444e-01,1.073320261137104215e+00
-6.999999999999999556e-01,1.017908227514211505e+00
-5.999999999999999778e-01,1.186544713352873703e+00
-5.000000000000000000e-01,1.107609244001285465e+00
-4.000000000000000222e-01,1.055462267267018861e+00
-2.999999999999999889e-01,1.076553731034357142e+00
-2.000000000000000111e-01,1.023794166343509726e+00
-1.000000000000000056e-01,9.746618251343095451e-01
